CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
897736875,47,BRONX,02/10/2020,23:30:00,02/11/2020,03:12:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,02/11/2020,1026387,262634,40.88745131300004,-73.84760778699997,"(40.88745131300004, -73.84760778699997)"
516460302,40,BRONX,09/29/2007,00:00:00,09/29/2017,00:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/18/2020,1004926,234532,40.81039601900005,-73.92531074499993,"(40.81039601900005, -73.92531074499993)"
226155770,45,BRONX,07/24/2019,00:00:00,07/24/2019,03:00:00,COMPLETED,THROGGS NECK,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,02/18/2020,1032047,242037,40.83088999300003,-73.82728461999993,"(40.83088999300003, -73.82728461999993)"
134343071,62,BROOKLYN,02/20/2020,12:00:00,02/20/2020,16:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,02/27/2020,983393,158818,40.60260317900003,-74.00308766099994,"(40.60260317900003, -74.00308766099994)"
684992974,49,BRONX,01/18/2020,23:00:00,01/19/2020,04:00:00,COMPLETED,PARKSIDE,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,02/19/2020,1027295,251236,40.85616295700004,-73.84439712399995,"(40.85616295700004, -73.84439712399995)"
892554641,90,BROOKLYN,05/11/2001,00:01:00,05/14/2001,23:59:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/24/2020,997843,196573,40.70622201300005,-73.95097435599996,"(40.70622201300005, -73.95097435599996)"
496920987,120,STATEN ISLAND,01/01/2019,10:00:00,02/27/2019,10:00:00,COMPLETED,STAPLETON,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,02/22/2020,962748,174174,40.64472613100002,-74.07748315899995,"(40.64472613100002, -74.07748315899995)"
182010838,70,BROOKLYN,08/07/2019,22:00:00,08/10/2019,02:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/24/2020,991547,168934,40.63036654500007,-73.97371261299998,"(40.63036654500007, -73.97371261299998)"
871824110,122,STATEN ISLAND,02/21/2020,22:45:00,02/21/2020,23:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,02/22/2020,954943,148360,40.573849649000074,-74.10549615599997,"(40.573849649000074, -74.10549615599997)"
363447701,50,BRONX,01/19/2020,18:00:00,01/19/2020,18:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/23/2020,1011257,261130,40.883382579000056,-73.90233330899997,"(40.883382579000056, -73.90233330899997)"
980929285,109,QUEENS,07/02/2017,21:45:00,07/02/2017,22:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,,RAPE,,157,RAPE 1,STREET,02/23/2020,1032198,217060,40.76233421800004,-73.82691730799998,"(40.76233421800004, -73.82691730799998)"
853157917,44,BRONX,02/22/2020,00:33:00,02/22/2020,02:55:00,COMPLETED,,N.Y. TRANSIT POLICE,104,FELONY,,RAPE,,157,RAPE 1,TRANSIT - NYC SUBWAY,02/22/2020,1006434,244344,40.83732351100008,-73.91983075699994,"(40.83732351100008, -73.91983075699994)"
204132421,110,QUEENS,02/24/2020,20:50:00,02/24/2020,21:05:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/25/2020,1020255,210816,40.74525274100006,-73.87006286999997,"(40.74525274100006, -73.87006286999997)"
756938052,18,MANHATTAN,09/01/1991,17:30:00,09/01/1991,18:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,02/20/2020,988353,217918,40.764818269000045,-73.98518977299993,"(40.764818269000045, -73.98518977299993)"
640826141,68,BROOKLYN,07/18/2018,12:00:00,12/01/2018,12:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/20/2020,978016,172087,40.63902167200007,-74.022463524,"(40.63902167200007, -74.022463524)"
568966198,79,BROOKLYN,02/24/2020,23:00:00,02/25/2020,07:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/25/2020,999634,190253,40.688872153000034,-73.94452903199993,"(40.688872153000034, -73.94452903199993)"
873788563,94,BROOKLYN,01/02/2005,04:00:00,01/08/2005,04:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,02/24/2020,997313,204100,40.72688262400004,-73.95287134799997,"(40.72688262400004, -73.95287134799997)"
379718079,71,BROOKLYN,11/30/2019,03:00:00,11/30/2019,03:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/24/2020,998749,181383,40.66452749800004,-73.94773929099993,"(40.66452749800004, -73.94773929099993)"
780389039,1,MANHATTAN,02/18/2020,06:00:00,02/18/2020,06:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,02/20/2020,982285,201682,40.72025522300004,-74.00709027999993,"(40.72025522300004, -74.00709027999993)"
119399151,113,QUEENS,02/15/2020,01:00:00,02/15/2020,01:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/18/2020,1046367,186986,40.67970040800003,-73.77604736799998,"(40.67970040800003, -73.77604736799998)"
725598196,44,BRONX,02/23/2020,08:25:00,02/23/2020,11:15:00,COMPLETED,HIGHBRIDGE GARDENS,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,02/23/2020,1006434,244344,40.83732351100008,-73.91983075699994,"(40.83732351100008, -73.91983075699994)"
472591019,67,BROOKLYN,12/20/2019,12:30:00,,,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,02/25/2020,998032,175598,40.648650085000035,-73.95033556299995,"(40.648650085000035, -73.95033556299995)"
472353349,42,BRONX,02/25/2020,00:01:00,02/25/2020,18:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/26/2020,1008798,238971,40.82256991600008,-73.91130716899994,"(40.82256991600008, -73.91130716899994)"
738906522,1,MANHATTAN,02/22/2020,03:00:00,02/22/2020,06:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/22/2020,982285,201682,40.72025522300004,-74.00709027999993,"(40.72025522300004, -74.00709027999993)"
461238683,5,MANHATTAN,04/23/2019,02:00:00,04/23/2019,03:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/20/2020,984946,200203,40.716195914000025,-73.99749074599998,"(40.716195914000025, -73.99749074599998)"
311611750,66,BROOKLYN,02/18/2020,17:30:00,02/18/2020,18:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/20/2020,986633,167258,40.62576896100006,-73.99141682199996,"(40.62576896100006, -73.99141682199996)"
506129332,105,QUEENS,02/17/2020,00:10:00,02/17/2020,02:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,OTHER,02/19/2020,1057636,203954,40.72618713000002,-73.73523390399998,"(40.72618713000002, -73.73523390399998)"
714243569,69,BROOKLYN,01/01/2018,08:00:00,12/31/2018,23:59:00,COMPLETED,BREUKELEN,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,03/05/2020,1010641,175525,40.64842111900003,-73.90489710899999,"(40.64842111900003, -73.90489710899999)"
825454552,40,BRONX,02/29/2020,04:30:00,02/29/2020,05:10:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,02/29/2020,1004926,234532,40.81039601900005,-73.92531074499993,"(40.81039601900005, -73.92531074499993)"
293118069,107,QUEENS,02/28/2020,14:00:00,02/28/2020,15:00:00,COMPLETED,POMONOK,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,02/28/2020,1036790,205267,40.729939364000074,-73.81043314199997,"(40.729939364000074, -73.81043314199997)"
619477840,120,STATEN ISLAND,08/01/2019,16:00:00,08/31/2019,16:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,FRONT OF,RAPE,CLOVE LAKES PARK,157,RAPE 1,PARK/PLAYGROUND,03/07/2020,962748,174174,40.64472613100002,-74.07748315899995,"(40.64472613100002, -74.07748315899995)"
382987621,32,MANHATTAN,03/01/2020,19:00:00,03/01/2020,23:00:00,COMPLETED,,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,03/03/2020,999358,236472,40.81573205300003,-73.94542041099999,"(40.81573205300003, -73.94542041099999)"
730520265,19,MANHATTAN,06/21/2019,21:40:00,06/22/2019,03:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/04/2020,994276,218779,40.76717676000004,-73.96380668299997,"(40.76717676000004, -73.96380668299997)"
126558105,67,BROOKLYN,12/01/2019,20:00:00,12/31/2019,20:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/28/2020,998032,175598,40.648650085000035,-73.95033556299995,"(40.648650085000035, -73.95033556299995)"
791515513,110,QUEENS,01/01/2011,00:00:00,12/31/2011,23:59:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/07/2020,1020255,210816,40.74525274100006,-73.87006286999997,"(40.74525274100006, -73.87006286999997)"
819190084,113,QUEENS,03/03/2020,11:00:00,03/03/2020,14:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,03/03/2020,1046367,186986,40.67970040800003,-73.77604736799998,"(40.67970040800003, -73.77604736799998)"
220758443,17,MANHATTAN,12/23/2019,07:00:00,,,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,03/02/2020,992411,215025,40.75687491100007,-73.97054405699998,"(40.75687491100007, -73.97054405699998)"
346748460,110,QUEENS,03/06/2020,22:00:00,03/07/2020,04:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,03/07/2020,1020255,210816,40.74525274100006,-73.87006286999997,"(40.74525274100006, -73.87006286999997)"
887978088,69,BROOKLYN,02/27/2020,09:00:00,02/27/2020,14:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,,RAPE,,157,RAPE 1,STREET,02/27/2020,1010641,175525,40.64842111900003,-73.90489710899999,"(40.64842111900003, -73.90489710899999)"
948650650,19,MANHATTAN,01/01/2013,00:01:00,12/31/2013,23:59:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/05/2020,994276,218779,40.76717676000004,-73.96380668299997,"(40.76717676000004, -73.96380668299997)"
556495369,103,QUEENS,03/02/2020,21:00:00,03/02/2020,22:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,,RAPE,,157,RAPE 1,PARK/PLAYGROUND,03/03/2020,1041749,196938,40.70704747500002,-73.79261190399995,"(40.70704747500002, -73.79261190399995)"
867761427,61,BROOKLYN,01/01/2020,00:30:00,01/01/2020,01:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/28/2020,995244,155739,40.59414516900005,-73.96041495199995,"(40.59414516900005, -73.96041495199995)"
150673788,41,BRONX,01/01/2020,14:00:00,01/01/2020,15:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/05/2020,1013232,236725,40.816391847000034,-73.89529641399997,"(40.816391847000034, -73.89529641399997)"
545374130,34,MANHATTAN,09/18/2019,17:00:00,09/18/2019,17:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/03/2020,1002106,249501,40.85148777400008,-73.93545796699993,"(40.85148777400008, -73.93545796699993)"
897238963,73,BROOKLYN,02/27/2020,20:40:00,02/27/2020,22:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,HOTEL/MOTEL,02/28/2020,1008276,183623,40.670655072000045,-73.91339091999998,"(40.670655072000045, -73.91339091999998)"
795760702,83,BROOKLYN,11/20/2019,09:00:00,12/09/2019,12:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/04/2020,1006965,193571,40.697963515000026,-73.91808336199995,"(40.697963515000026, -73.91808336199995)"
223864241,78,BROOKLYN,03/03/2020,18:30:00,03/03/2020,19:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,,RAPE,,157,RAPE 1,OTHER,03/05/2020,991374,187228,40.680579719000036,-73.97431655799994,"(40.680579719000036, -73.97431655799994)"
832034831,81,BROOKLYN,10/23/2019,00:01:00,10/23/2019,23:59:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/05/2020,1005218,190528,40.689615497000034,-73.92439311199998,"(40.689615497000034, -73.92439311199998)"
820300390,79,BROOKLYN,02/18/2020,22:30:00,02/19/2020,00:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/02/2020,999634,190253,40.688872153000034,-73.94452903199993,"(40.688872153000034, -73.94452903199993)"
620572393,9,MANHATTAN,02/28/2020,18:10:00,02/28/2020,18:50:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/28/2020,987624,203977,40.72655401900005,-73.98782842699995,"(40.72655401900005, -73.98782842699995)"
874325284,107,QUEENS,03/04/2020,02:30:00,03/04/2020,02:40:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/04/2020,1036790,205267,40.729939364000074,-73.81043314199997,"(40.729939364000074, -73.81043314199997)"
661402791,61,BROOKLYN,02/23/2020,23:30:00,02/24/2020,06:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,02/28/2020,995244,155739,40.59414516900005,-73.96041495199995,"(40.59414516900005, -73.96041495199995)"
935631565,110,QUEENS,03/08/2020,12:00:00,03/08/2020,12:10:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,03/09/2020,1020255,210816,40.74525274100006,-73.87006286999997,"(40.74525274100006, -73.87006286999997)"
146275876,63,BROOKLYN,02/16/2020,02:00:00,02/16/2020,03:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/08/2020,1000448,168068,40.627977755000074,-73.94164715699996,"(40.627977755000074, -73.94164715699996)"
231304404,67,BROOKLYN,02/09/2020,20:00:00,02/09/2020,21:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE-HOUSE,03/09/2020,998032,175598,40.648650085000035,-73.95033556299995,"(40.648650085000035, -73.95033556299995)"
592190184,42,BRONX,03/09/2020,18:00:00,,,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/09/2020,1008798,238971,40.82256991600008,-73.91130716899994,"(40.82256991600008, -73.91130716899994)"
480858272,94,BROOKLYN,03/04/2020,00:00:00,03/04/2020,23:59:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/13/2020,997313,204100,40.72688262400004,-73.95287134799997,"(40.72688262400004, -73.95287134799997)"
559159211,67,BROOKLYN,03/13/2020,13:35:00,03/13/2020,14:30:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/13/2020,998032,175598,40.648650085000035,-73.95033556299995,"(40.648650085000035, -73.95033556299995)"
404298746,28,MANHATTAN,03/07/2020,00:00:00,03/10/2020,01:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/10/2020,997376,233927,40.80874990400008,-73.95258580599993,"(40.80874990400008, -73.95258580599993)"
918961337,1,MANHATTAN,11/25/2018,02:00:00,11/25/2018,07:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/12/2020,982285,201682,40.72025522300004,-74.00709027999993,"(40.72025522300004, -74.00709027999993)"
350055794,77,BROOKLYN,07/01/2019,00:00:00,07/31/2019,23:59:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/17/2020,1003606,185050,40.67458330800008,-73.93022154099998,"(40.67458330800008, -73.93022154099998)"
710415555,46,BRONX,02/14/2020,10:15:00,02/14/2020,12:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/10/2020,1011881,250411,40.85396027400003,-73.90012087499997,"(40.85396027400003, -73.90012087499997)"
725903440,72,BROOKLYN,03/12/2020,15:00:00,03/13/2020,07:18:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,157,RAPE 1,RESIDENCE - APT. HOUSE,03/13/2020,983964,179071,40.65819343200008,-74.00103224299994,"(40.65819343200008, -74.00103224299994)"
